crime_id,entities,entity_count,class_classification
674d1ae094ede32fc5a3acab,27,1,Small
674d9087126e0411ec16b56d,"8c, 20biib, 20, 29",4,Intermediate
674dd308126e047bf61dda51,"8c, 20biia, 20",3,Small
674dd9a3126e0446b31e1e18,"8c, 20biib, 20",3,Intermediate
674dea2b1dcb2e03b639f1d3,"8c, 20biia, 20",3,Small
674dfabe3250b42d216ad22e,"8c, 20biia, 20, 27",4,Small
674e1cf8586b35ac1d68c476,"8c, 20biia, 20",3,Small
674e602912928ce7abba994e,"8c, 20biib, 20",3,Intermediate
674e91ad8b0209701d2ff1b0,"8c, 20biia, 20, 27",4,Small
674ea9ff126e046cc42c9828,"8c, 20biia, 20",3,Small
674ec63a12928c56edc89dd9,"8c, 20biib, 20, 27a, 27",5,Intermediate
674ed0d7126e04220f32bdbf,"8c, 20biib, 20, 27b",4,Intermediate
674edd6776f3701b05439a34,"8c, 20biia, 20, 27b",4,Small
674ee52312928c32e8cef4f4,"8c, 20bii, 20",3,Intermediate
674f083712928c40cdd494c6,"8c, 20biib, 20",3,Intermediate
674f2f158b020951194b970d,"8c, 20biia, 20, 27b",4,Small
674f4a5e1dcb2e54125d9411,27,1,Small
674f6ace586b3595b3884886,"20biib, 20, 8c",3,Intermediate
674fecff72ceb7f025326135,"8c, 20biia, 20, 20biib, 27",5,Intermediate
67501ef94e5a36a080a85410,"20biib, 20",2,Intermediate
67502d6e586b35fc1aa448ba,"8c, 20b2a",2,Small
675030f63250b41000c1895c,"20biia, 20, 27",3,Small
67506e343250b49cfadd493b,"8c, 20biia, 20",3,Small
6750799794ede3681807cad3,"8c, 20biib, 20",3,Intermediate
67508e141dcb2e01c6920a42,"8c, 20biib, 20, 35, 3, 5",6,Intermediate
67508fb7126e041d248408b7,"8c, 20biia, 20, 27",4,Small
67509ba512928c0f2809a57f,"8c, 20biia, 20, 27",4,Small
6750a1636534c6b16a6a3718,"8c, 20biib, 20",3,Intermediate
6750b95b6534c6672a6a67c7,"8c, 18b, 18",3,Intermediate
6751216f12928ca34f0dc0d1,"305, 8c, 20biia, 20, 27, 29",6,Small
675121b8586b35c793c53572,"8c, 20biia, 20, 27b",4,Small
6751470b12928c81cf1633a4,"8c, 20b2a",2,Small
67517e3d3250b45321f9d3c1,"8c, 20biib, 20",3,Intermediate
6751932212928c0a6826596e,"8c, 20biib, 20",3,Intermediate
6751961912928cf8b626ad86,"8c, 22b, 22, 22c, 27",5,Commercial
6751ba1b4e5a3636cde0d1d1,"8c, 20biib, 20, 27b",4,Intermediate
6751c1466534c6afc08cab31,"8c, 20biia, 20",3,Small
6751c685a5a4ec8000e4512c,"8c, 20biia, 20",3,Small
67522e9a586b3588f4e38021,"8c, 20biib, 20",3,Intermediate
6752433094ede32d9f2a551c,"8c, 20biia, 20, 27b",4,Small
67525d3312928c69902e696a,"8c, 20biib, 20, 27b",4,Intermediate
67526d4b4e5a36567ae6ade1,"8c, 20biia, 20",3,Small
675284b9126e048da1b5177a,"8c, 20biia, 20",3,Small
6752bd4b126e0469aac1d1e0,"21b, 21, 27, 8c",4,Intermediate
6752d6f78b02093173c0b089,"8c, 20biic, 20, 27a, 27, 29",6,Commercial
675325a794ede305973bae33,"20biia, 20, 27b",3,Small
675366464e5a36f74dffd918,"8c, 20biia, 20, 27",4,Small
67539f50586b351b7a0052a4,"8c, 20biia, 20",3,Small
6753c51094ede32ed73fdbb9,"8c, 20biia, 20",3,Small
6753e3753250b4aa272c1e25,"8c, 20biic, 20, 29",4,Commercial
6754279e8b02097ea4e20ae7,"8c, 27",2,Small
67545d438b0209a84ce93b11,"27b, 8c",2,Small
6754afde4e5a367b3218cb4e,"8c, 20biia, 20",3,Small
6754bcdf8b0209b5e3eb241c,"1942, 194, 2, 1152, 115, 35, 3, 5, 27",9,Small
67556242586b35fcd52d3ad4,"8c, 20biia, 20",3,Small
6755a9d494ede3559d5db7ea,"8c, 20biia, 20",3,Small
6755ae303250b46c6355f9cf,"8c, 20biib, 20",3,Intermediate
675641f3586b3589053763aa,"8c, 20biib, 20, 27b",4,Intermediate
6756dc024e5a3657e0556ccb,"8c, 20biib, 20, 29",4,Intermediate
6756f3e81dcb2e868030bb92,"8c, 20biib, 20, 29",4,Intermediate
675703dd1dcb2ecdd03263e8,"8c, 20biic, 20",3,Commercial
67570b6612928cebc59b04f1,"8c, 20biia, 20, 27",4,Small
675716554e5a36153c5ddd80,"8c, 20biia, 20, 27b",4,Small
675717681dcb2ea99033a1a6,"8c, 20biia, 20",3,Small
6758568612928cf59ccfcc10,"8c, 20biia, 20, 27",4,Small
67585a843250b40baabb7bc1,"8c, 20biia, 20",3,Small
67585ad012928cd9bed00969,"20biib, 20",2,Intermediate
675862e78b0209dffc648bc6,"8c, 20biia, 20",3,Small
67586745586b35bb79a7f78b,"8c, 20biia, 20",3,Small
675884716534c68565460566,"8c, 20biia, 20",3,Small
6758e34d76f370f76d258c7f,"8c, 20biic, 20",3,Commercial
6758f2a4a5a4ec20ff2abcfe,"8c, 20biib, 20",3,Intermediate
6758faab6534c60ea54a111b,"8c, 22b, 22",3,Intermediate
67596dc06534c676a564d123,"8c, 20biib, 20",3,Intermediate
6759a0673250b43dbdea431b,"8c, 20biib, 20",3,Intermediate
6759a6de126e047a999f7889,27,1,Small
6759a8271dcb2e0ff68cb07b,"20biia, 20, 27b, 8c",4,Small
6759a886126e0443a09fb1d1,"8c, 20biia, 20, 27b",4,Small
675a24c08b02096e2a976973,"8c, 20biib, 20, 29",4,Intermediate
675a7fbf3250b42d00fd203c,"8c, 20biia, 20, 27b",4,Small
675ae2c494ede32d9ef23f54,"8c, 20biia, 20, 29",4,Small
675b1723586b35bc560288c7,"20bi, 20, 20biia",3,Intermediate
675b236494ede3616ff50e91,"8c, 21b, 21, 27",4,Intermediate
675b326412928c04b71c43f3,"8c, 20biia, 20",3,Small
675ba09e126e0416e5d0ad46,"8c, 20biia, 20",3,Small
675bb5a58b02093974bb5481,27,1,Small
675bb878586b356f9409bdf0,"8c, 20biia, 20, 27b",4,Small
675bd47b6534c61e46b9b5be,"8c, 20biib, 20",3,Intermediate
675beaef1dcb2ef88ad10135,"8c, 20biia, 20, 27",4,Small
675c396312928cc99549cbac,"8c, 22c, 22, 29",4,Commercial
675c4db46534c67097db0e81,"8c, 20biib, 20, 78",4,Intermediate
675c75db94ede31a5e1da96f,"8c, 20biia, 20, 27",4,Small
675ca39194ede32b1b1e00db,"8b, 8, 20ai, 20, 8c, 20biia",6,Cultivation
675caa238b0209753ede0715,"8c, 20biia, 20, 27b",4,Small
675ce76e126e040633071d6f,"27a, 27, 8c",3,Small
675cf375586b3550fc38aac7,"8c, 20biib, 20",3,Intermediate
675d0c76126e046646086a3e,"8c, 20biia, 20",3,Small
675d68471dcb2ee128fa8a36,"8c, 20biia, 20, 27b",4,Small
675dbead1dcb2ecc1cff3676,"8c, 20biia, 20",3,Small
675dfbac126e0405d719e045,"8c, 20biic, 20, 29",4,Commercial
675f32f012928ccd696a4115,"8c, 15, 29",3,Small
675fbac06534c60158018bef,"8c, 22c, 22",3,Commercial
6760552694ede3968958531b,"8c, 20biib, 20, 29",4,Intermediate
67605a1c586b357f2a7a67fc,"20bi, 20, 20biia, 20biib, 27a, 27",6,Intermediate
67605eea94ede35440589645,27,1,Small
6760675276f3700ab6ac0934,"3162, 316, 2, 3184, 318, 4, 28",7,Small
676095b5586b354ae07b04ad,"20biia, 20",2,Small
67609cb08b0209a1551204d7,"8c, 20biic, 20",3,Commercial
676108e14e5a36636a60961d,"8c, 20, 20biib",3,Intermediate
6761290d6534c631dd2dbd28,"8c, 20biia, 20, 27b",4,Small
6761496812928c93f9abd446,"8c, 20biib, 20",3,Intermediate
67615172586b354be19d6996,"8c, 20biib, 20, 27b",4,Intermediate
676188bc12928ced2ec016ae,"8b, 8, 20ai, 20",4,Cultivation
6761b0124e5a36ae028a7bcf,"8c, 20biia, 20",3,Small
6761de886534c621fe516adc,"20biia, 20",2,Small
67621efe3250b4e4f2c87af6,"20biia, 20",2,Small
67622167a5a4ecc31b9552d1,"8c, 20biia, 20",3,Small
6762b2723250b4e826ee6d46,"8c, 20biib, 20, 29",4,Intermediate
6762e8d312928c30edf70cba,"8c, 20biia, 20, 27b",4,Small
6763064194ede37dd1c311ca,27,1,Small
676320958b02092f126951c3,27,1,Small
67632a0a1dcb2e92d497a1b7,"8c, 20biia, 20",3,Small
6763328212928c8655f909b8,"8c, 20biib, 20",3,Intermediate
6763379d4e5a368430bf5ed3,"8b, 8, 20a, 20biia, 20",5,Cultivation
6763b55876f3700cb1fa1838,"8c, 22c, 22, 27, 29",5,Commercial
6763d3e73250b4952411e22d,"8c, 20biib, 20, 27",4,Intermediate
6763e64a94ede32e87dddbfb,"8c, 20biia, 20",3,Small
676429028b02095ee58ecadc,"8c, 22c, 22, 29",4,Commercial
6764ee838b0209c126969cc6,"8c, 20biia, 20, 27",4,Small
67654d0f94ede313ed014b70,"20biia, 20",2,Small
67657ed76534c6489ecf77b5,"8c, 20biia, 20, 27b",4,Small
67658d8a586b3518533a67f1,"20biia, 20",2,Small
676593881dcb2e46eadf511a,"8c, 20biia, 20, 27",4,Small
6765a57d126e046168256e64,"8c, 20biib, 20, 27a, 27, 29",6,Intermediate
6765a9063250b49b863e082a,"8c, 20ai, 20",3,Cultivation
6765d4871dcb2e840ae0d2ea,"8c, 27b, 20biib, 20",4,Intermediate
6765dcaa94ede3651f0a4c4a,"8c, 27b, 20biib, 20",4,Intermediate
6765df0e1dcb2e80a9e0dda8,"20biib, 20, 20ai",3,Cultivation
676621e86534c6a5d2d63133,"8c, 20biia, 20",3,Small
67664a7a41b4ed20e29da5ff,"8c, 22c, 22, 29",4,Commercial
6766772841b4ed1df7adcd66,"20biia, 20, 29",3,Small
67667def38ee6961d1ee55f0,"8c, 20biib, 20",3,Intermediate
67669f76cc786e25508a7c4d,"8c, 20biia, 20, 29",4,Small
6766f804aa5f8368abe050c3,"20biia, 20",2,Small
6766f80d38ee695e5cfb48e1,"8c, 22c, 22, 34",4,Commercial
6766fdb8aa5f830ba6e0631a,"8c, 20biia, 20, 27",4,Small
676707853698e042ef035960,"8c, 20biia, 20, 27b, 27",5,Small
67670b0b38ee69c12ffb7e7f,"8c, 22c, 22, 27",4,Commercial
6767211341b4ede4f2c17a32,"8c, 22c, 22, 34",4,Commercial
67672619aa5f839e99e0c4b0,"8c, 20biia, 20",3,Small
67679cd3cc786e49b89fd967,"8c, 20biic, 20",3,Commercial
6767d52ccc786e1280a5059b,"8c, 20biib, 20, 29",4,Intermediate
676811c0aa5f83fc83ed7258,"8c, 20biib, 20",3,Intermediate
67682d3749361922ba9b47ca,"8c, 20biia, 20",3,Small
67683874845b0b33e19de86d,"8b, 8, 20ai, 20",4,Cultivation
67686dd06fbf99eb3bd387df,"8c, 20biib, 20",3,Intermediate
6768c63ddac6ccc5745bd8f3,"20biib, 20",2,Intermediate
67694a1c38ee69b93a1e06a4,"8c, 20biia, 20, 27b",4,Small
676952b63698e03eb62a7773,"8c, 20biic, 20",3,Commercial
676975b16fbf99caf7f3e9c3,"8c, 20biib, 20",3,Intermediate
67697cb1845b0b262fc0f339,"8c, 20biia, 20, 27",4,Small
6769f884845b0bcee1c62ad1,"8c, 20biic, 20, 27a, 27, 29",6,Commercial
676a067f2d630290f83c6adb,"20biia, 20, 29",3,Small
676a312fcc786ec50fd15e91,"8c, 20biia, 20",3,Small
676a55a2493619ca68c707ef,"8c, 20biia, 20, 27b, 27",5,Small
676a9b68018e714e4d2a31cc,"8c, 20biib, 20, 27a, 27",5,Intermediate
676ac7b30e26af3a00f07c74,"8c, 20biic, 20, 29",4,Commercial
676af420335dfe388b785b0e,"27b, 8c",2,Small
676b33c70e26afd084f25b4a,"20biia, 20",2,Small
676ba8842fc60b0ab5cc6aae,"8c, 20biib, 20, 29",4,Intermediate
676c3012335dfedb5b8cfc40,"8c, 20biia, 20, 27",4,Small
676c521e22046c81c22e1ace,"8c, 20biia, 20, 27b, 27",5,Small
676d45834ba134d7318b1b45,"8c, 20biia, 20, 27b",4,Small
676d4eaa0e26af02d91cd256,"8c, 20biib, 20, 27b",4,Intermediate
676d6277930e7e619ea14d9e,"8c, 20biib, 20, 27",4,Intermediate
676d840014136ee7658eaed3,"8c, 20biia, 20",3,Small
676daf152fc60b5c29edf02a,"8c, 20biia, 20",3,Small
676e4a1c2fc60b84f3f7bc77,"3184, 318, 4, 3162, 316, 2, 20biia, 20, 9",9,Small
676ea75d14136e586699111b,"8c, 20biib, 20",3,Intermediate
676f2f01930e7efe10bc8727,"8c, 20biib, 20",3,Intermediate
676f3c4b0e26afe4743e12ee,"8c, 22c, 22, 27, 29",5,Commercial
676f6248335dfe6371c038b5,"8c, 20biia, 20, 27",4,Small
676f83250e26af60193f0961,27b,1,Small
676f86db4ba134b518b1023a,"8c, 20biib, 20",3,Intermediate
676f94702fc60b3d900d852e,"8c, 20biib, 20",3,Intermediate
676faf870e26af432e4bb151,"8c, 20biib, 20, 27",4,Intermediate
676fb7d04ba13462fdbd06d4,"8c, 20biia, 20, 27b",4,Small
676fb8df14136e1c32a35d9a,"8c, 20biia, 20",3,Small
676fbb2822046c78a45fa479,"8c, 20biia, 20, 27",4,Small
676fe6f6b16fe2d0b3a6328b,"8c, 20biia, 20",3,Small
676ff5e50e26af79ac554785,"8c, 20biia, 20, 27",4,Small
676ffe19de02d2e430d54562,"20biia, 20",2,Small
67700a3f0e26aff4e257b1f7,"8c, 20biia, 20, 27",4,Small
6770304fde02d2fd63d8b4f3,"8c, 20biib, 20, 27b",4,Intermediate
67704b224ba1340a07cf060c,"20biia, 20, 27b",3,Small
677069610e26af029d5aa22d,"8c, 20biia, 20, 27",4,Small
677144784ba1348a56de8206,"8c, 20biia, 20",3,Small
67717703335dfe64d6edf4f7,"8c, 20biia, 20",3,Small
67718d3e930e7ef6e8ede7f1,"8c, 20biia, 20, 27b",4,Small
67718d95b16fe265cdbefc24,"8c, 20biic, 20, 77",4,Commercial
6771b27df421336b28cf244b,"8c, 20biia, 20, 27b",4,Small
67720c2106b6858472839c65,"8c, 20biia, 20",3,Small
67722c73de02d24329f24a16,"8c, 20biia, 20, 27b",4,Small
67728e5bf421333b21eb2a93,27,1,Small
6772c3994ba13482f804b765,20,1,Small
67733b0014136e6b46c19904,15,1,Small
6773429306b685356a9fba2a,"8c, 20biia, 20, 27",4,Small
677357e822046c258ea4a2b8,27,1,Small
67735ab2f421333d62f72bd8,"8c, 20biia, 20, 27, 29",5,Small
677367fb06b685f8baa03fbd,"8c, 20biib, 20",3,Intermediate
6773d8e5de02d20e5f210628,"8c, 20biia, 20, 27",4,Small
6773df6606b6857d4eb16310,"8c, 20biia, 20",3,Small
6773e3172fc60b11526f7293,"8c, 20biia, 20, 27a, 27",5,Small
6773fd69930e7e936c340584,27,1,Small
67740c8214136ea972d18201,"20biia, 20",2,Small
67742fc922046c253dbcc3a2,"8c, 20biia, 20, 27b",4,Small
67743382b16fe29a5b0935b3,"8c, 20biib, 20, 29",4,Intermediate
67743928de02d21328276ef3,"8c, 20biia, 20",3,Small
677449cc018e71693bdaffa9,"8c, 22c, 22, 29",4,Commercial
6774e2cf22046c00c7c2f98f,"8c, 22c, 22, 27, 29",5,Commercial
677513c606b6854eddc00812,"8c, 22b, 22, 29",4,Intermediate
67752866930e7eab5742dfaa,"8c, 20b, 20",3,Intermediate
6775824d0e26afea4bc0c3bc,"8c, 20biib, 20, 27b, 27, 35, 3, 5",8,Intermediate
67759ef706b6852f94c456ad,27,1,Small
6775a217018e71c2a8e88e0a,"22a, 22",2,Small
6775b52e018e717c52e89609,"27b, 27",2,Small
67762a95f4213388cf2c880a,"8c, 20biib, 20, 29",4,Intermediate
67769322de02d2b3f54e1043,"8c, 20biia, 20, 27b, 27",5,Small
6776a7d7b16fe2741e396957,"8c, 20biia, 20, 27b",4,Small
6776ac74de02d268b3500b64,"20biib, 20",2,Intermediate
6776b76014136e587fecdfce,"8c, 20biib, 20, 27b",4,Intermediate
6776bab722046cbb5be9de24,"20biib, 20",2,Intermediate
6776dbeb4ba13457225b298d,"109, 35, 3, 5, 8c, 20biia, 20, 27, 251a, 25, 1",11,Small
6776e0a50e26af521ce3b4e2,"8c, 20biia, 20",3,Small
6777410d8fd9ff802eea4759,"8c, 20biia, 20, 29",4,Small
6777cd5c5edf277fb8d5e421,"8c, 20biib, 20, 29",4,Intermediate
6777d9f76cd7d156b10541b4,"8c, 20biic, 20",3,Commercial
6777fcc977480d863923523d,"8c, 20biic, 20",3,Commercial
6778069bd7c6734decadca89,27,1,Small
67784cb05edf2750d3db2913,"8c, 20b2b",2,Intermediate
6778cd781c616e570fbf7341,"8c, 20biia, 20",3,Small
677906dcc67dd140f9c2dc8c,"8c, 20biib, 20",3,Intermediate
6779659782e34b9329d515d8,"8c, 20biib, 20, 27b, 27",5,Intermediate
6779806777480d124b4a9ac8,"8c, 20biia, 20, 27",4,Small
677984408fd9ff6e84288e0d,"27a, 27, 8c",3,Small
67798dc61c616ecc6edd6e05,27,1,Small
6779a02b4615f62eb8d86ba3,"8c, 20biia, 20, 27",4,Small
677a9a196cd7d118be259417,"105, 22, 37a1i, 1",4,Small
677abc714615f65c3be92a89,"20biib, 20",2,Intermediate
677abfd31f18815e6957a19f,"20biib, 20, 27b, 27",4,Intermediate
677accc8d7c4c63c8eeee81d,"27a, 27, 8c",3,Small
677ad40277480d17135932c4,"8b, 8, 20ai, 20, 8c, 20biia, 22b, 22",8,Cultivation
677be4ccd29dfa435f6c404c,"8c, 20biia, 20, 27b",4,Small
677c1e3d19c3439748cefd50,"20biia, 20",2,Small
677c256f743a3c316f1e06e4,"8c, 20biia, 20",3,Small
677c8f8a743a3c2bfc21c3c6,"8c, 20biib, 20, 27, 29",5,Intermediate
677cde3a743a3c48b8313052,"8c, 20biia, 20, 27b, 27",5,Small
677d090e35519c587c978e49,"8c, 20biib, 20",3,Intermediate
677d4b3551f47513535324b4,"8c, 20biia, 20, 27b, 27",5,Small
677d5fc651f4757f4e5413cb,"20biia, 20",2,Small
677d7d3f9c42b628d8c7e3cc,"8c, 20biib, 20",3,Intermediate
677d9de4d29dfa340688ea48,"8c, 27",2,Small
677e582915f55e305ad020e6,"20biia, 20, 8c, 27, 8b, 8, 20ai",7,Cultivation
677e6df8c6951566fb293827,"8c, 20b, 20",3,Intermediate
677ea21c15f55eae7ed6c1f6,"8c, 20biib, 20, 27a, 29",5,Intermediate
677f3c8029a61f103309d85f,"20biia, 20, 29",3,Small
677f76ab7e584cf2899fbb05,"8c, 20biia, 20, 27b",4,Small
677faafaf8b42b581871c1a0,"8c, 20biia, 20",3,Small
677fb8a1df080b867c132168,"8c, 20biia, 20, 27b, 27",5,Small
677fc22918cd06f4e921de17,"8c, 20biib, 20",3,Intermediate
677fca8d29a61ffd25267e2d,"8c, 20biia, 20, 27",4,Small
6780190218cd06707e266fce,"8c, 20biia, 20",3,Small
6780329105d74d76461baf40,"8c, 20biib, 20",3,Intermediate
67808ba729a61f28202d2252,"8c, 20biib, 20",3,Intermediate
678099913e742a720a2b4738,"8c, 20biia, 20, 20biib, 27, 29",6,Intermediate
67811cb0f8b42ba092935a86,"8c, 20biic, 20, 29",4,Commercial
67811de205d74d23d72c69ad,"8c, 20biia, 20, 27b, 27",5,Small
67817b7c83dbd2650e0a3160,"20biia, 20, 27a, 27",4,Small
678181d9f8b42b5138976125,"8c, 20biia, 20, 27",4,Small
678252e0ef77c918386729ad,"8c, 20biib, 20, 27b, 27, 29",6,Intermediate
678268ea429b5e8ef75316b8,"20biia, 20",2,Small
6782708d429b5e2e7053d434,27,1,Small
67827ee6429b5ee48454ca65,"8c, 20biib, 20, 27b, 27",5,Intermediate
6782ac06cd455055563f70b2,"8c, 20biia, 20",3,Small
6782b92cda17aff766bc779a,"8c, 20biib, 20, 106",4,Intermediate
678319ec8b57cfcbbed78b06,"8c, 20biia, 20",3,Small
67832448367e3533054e41e6,"8c, 20biib, 20, 29",4,Intermediate
67832959367e3554144e5323,"251a, 25, 1, 35, 3, 5, 27b, 27",8,Small
67838aeacd4550f862482e26,"8c, 20biia, 20, 29, 27",5,Small
67839767af1463c703e1c497,"8c, 20biib, 20, 27b, 27",5,Intermediate
678409d7af1463737ee628f5,"8c, 20biib, 20",3,Intermediate
6784732f0fed908d786b4af6,"8c, 20biic, 20, 29",4,Commercial
6784db2e8b57cf620fec75c3,"8c, 20biia, 20, 27b, 27",5,Small
6784de24429b5ebd776e489a,"8c, 22b, 22, 27, 29",5,Intermediate
67850ce1da17af6132d79213,"8c, 20biib, 20",3,Intermediate
6786633797916f7793778add,"8c, 20biia, 20",3,Small
6786ad30cd455056e767f7fb,"8c, 20biib, 20",3,Intermediate
67875d4b8b57cf1cf00dbec6,"8c, 20biia, 20, 27b, 27",5,Small
67878d3faf1463e9de118611,"8c, 20biib, 20",3,Intermediate
6787b1de0fed9072978b179e,"8c, 20biia, 20, 27b, 27",5,Small
6787eb5cef77c92458b10dca,"8c, 22a, 22",3,Small
67880c698b57cf71481a7bcf,"8b, 8, 20ai, 20",4,Cultivation
67886b59367e35695f956c86,27,1,Small
6788759def77c94e30b4b6d4,"20biia, 20",2,Small
6788dd76367e3517beaa5b09,"8c, 20biib, 20",3,Intermediate
678937ceef77c90615d32577,"20biib, 20",2,Intermediate
678937e20d80e1b929864119,"27b, 27",2,Small
6789c106ef77c9875cd76b7e,"8c, 20biia, 20",3,Small
6789f1fc0d80e1a16f8b8de0,27,1,Small
678a148aef77c96c5ee35792,"8c, 20biia, 20, 27b, 27",5,Small
678a32ac367e352167c6fd75,"27a, 27, 8c, 21b, 21",5,Intermediate
678a3688da17af28df2675fe,"8c, 20biib, 20",3,Intermediate
678a6c82da17af29362a76da,"8c, 20biia, 20, 27",4,Small
678a7c98367e35c7e8cf9de4,"8c, 20biia, 20",3,Small
678b1537ef77c92cdcf86691,"8c, 20biia, 20, 27, 29",5,Small
678b30e6da17afdfa72fbb61,"8c, 20biib, 20",3,Intermediate
678b424597916f7582cae15a,"20biia, 20",2,Small
678ba7800d80e14f4ab0311f,"8c, 20biia, 20",3,Small
678baf728b57cf066677bf56,"20biia, 20, 8c",3,Small
678bb54e0fed906f5ed81493,"8c, 20biia, 20",3,Small
678bb941af14637ab8790e32,"8c, 20biia, 20, 27b, 27",5,Small
678be0d1cd45502722d6d68a,"3032, 303, 2, 20biib, 20, 9",6,Intermediate
678bebe86d32ced28818a15b,"8c, 20biic, 20",3,Commercial
678ce6506d32ce46d5219639,"8c, 20biia, 20",3,Small
678d45e9cd4550f541e8b2de,"8c, 20biia, 20, 27",4,Small
678d484fcd455024c4e8b5aa,"8c, 20biia, 20, 29",4,Small
678d969597916f236af79205,27,1,Small
678daaf0da17af20f560904a,"8c, 20biia, 20",3,Small
678e2ec3ef77c9d6143c9caf,"8c, 29, 20biia, 20",4,Small
678e371caf146356589aaa51,"8c, 20biib, 20",3,Intermediate
678e716c0fed901c37fc16c6,"8c, 20biia, 20, 27b, 27",5,Small
678e8585cd4550716d07bc4e,"20biia, 20",2,Small
678e9c07ef77c9525343ccfe,27,1,Small
678eedbacd455013bb0b9d90,"20biia, 20, 8c, 27",4,Small
678f212597916f50ab0c4928,"8c, 20biia, 20, 27b, 27",5,Small
678f81aaf218b61710b42d4c,"8b, 8, 20ai, 20, 27b, 27",6,Cultivation
678fbdc7af14635318bc26f5,"8c, 27b, 27, 20biia, 20",5,Small
6790b622cd455037ef384955,"8c, 20biib, 20, 27",4,Intermediate
679118a40fed9076172524b3,"8c, 20biia, 20, 27",4,Small
679119f7f218b6618fd6c307,"8c, 20biia, 20, 27a, 27",5,Small
679128406d32ce808d65e474,27,1,Small
67912c66ef77c992b480fb80,"27b, 27",2,Small
67915071cd45506719482cac,27,1,Small
679164f6429b5e68f140ab70,27,1,Small
6791a46e97916fa12548be44,"8c, 20biia, 20",3,Small
6791b1dfef77c9633d85053e,"8c, 20biib, 20, 27, 29, 78",6,Intermediate
6791be88ef77c94951852f07,27,1,Small
6791ea080fed90382230f656,"8c, 20biia, 20",3,Small
67920258cd455008165b446a,"20biia, 20, 27",3,Small
67924b738b57cf437af8670e,"8c, 20biia, 20, 27b, 27",5,Small
67924c4fcd4550af736497df,"8c, 20biib, 20, 27b, 27",5,Intermediate
679253dc8b57cff3b8f91181,"8c, 20biia, 20",3,Small
67928e54da17af9102d48131,27,1,Small
6792a8aff218b6bf44018abb,27,1,Small
6792b9d5ef77c9d390a92cb5,"8c, 20biib, 20",3,Intermediate
6792f0c2cd45508af36a9fd8,"15, 3032, 303, 2, 3184, 318, 4, 35, 3, 5, 7",11,Small
6792f830cd455025a76ab3b3,"8c, 20biib, 20",3,Intermediate
67933aef6d32ce524c94c37d,"8c, 20biib, 20",3,Intermediate
679343cb97916fefa7730831,"8c, 20biib, 20",3,Intermediate
6793a6b50d80e13e33196b11,"8c, 21c, 21, 29",4,Commercial
6793b0a7f218b632f51f1c42,"8b, 8, 20a, 20",4,Cultivation
6793cba98b57cf0d231aef10,"8c, 20biib, 20, 27",4,Intermediate
6793dc09af1463f4f71ded0d,"20biia, 20",2,Small
67944ba2ef77c9fd44d26139,27,1,Small
67946f61cd45501bfc88a5e6,"8c, 20biia, 20, 27",4,Small
6794d5ab367e3559e4d3410a,"8c, 20biia, 20",3,Small
67950407429b5ec625a6cee1,"20biia, 20",2,Small
6795065a0d80e12e3a33ab01,"8c, 20biia, 20",3,Small
67955fc9af146394875561c9,"20biia, 20",2,Small
67963d39367e358f1de3d6f7,"8c, 20biia, 20",3,Small
6797524f0fed901aab96379e,"8c, 20biia, 20, 27",4,Small
67977abf367e35a8cd004eeb,"8c, 20biib, 20, 22b, 22",5,Intermediate
67977b89af146334db7c22d5,"20ai, 20, 20biia, 27b, 27",5,Cultivation
6797b1b0ef77c9549e2accdb,15,1,Small
6797b3f00fed90934ca43536,"111, 8c, 20biib, 20",4,Intermediate
6797b84cda17afb081572beb,"8c, 20biia, 20",3,Small
67988a378b57cf0ff089b837,"8c, 20biib, 20, 27a",4,Intermediate
6798c3a2cd455031b6ecb121,"8c, 20biia, 20, 27b, 27",5,Small
6798dc52cd455042ccef7ce9,"8c, 20biia, 20, 27",4,Small
67991501cd45507cdef1fd96,"8c, 20biia, 20",3,Small
67997237af14631548a43d51,"20biia, 20",2,Small
67998a2daf14630e93a45c63,"8c, 20biia, 20, 27",4,Small
679991158b57cfea8f98cfc4,"20biib, 20",2,Intermediate
679a3212367e357a2439b175,"8c, 20biib, 20, 27b, 27",5,Intermediate
679a4dc30fed90354cd51b37,"8c, 20biia, 20",3,Small
679a9d8e429b5e79950028e6,"8c, 20biia, 20, 29",4,Small
679b25ab0fed900d78e0d3db,27,1,Small
679b2b5397916f5b7b1406e9,"8c, 20biib, 20, 27",4,Intermediate
679b3263af14631f15d24c1f,"8c, 20biib, 20, 27a, 27, 29",6,Intermediate
679b5576ef77c9f56583265f,"8c, 20biia, 20, 27",4,Small
679b5cdeda17afb48eb0ce7f,"8c, 20biia, 20, 29, 77, 78",6,Small
679b7c58367e35dc61580a0f,"8c, 20biia, 20, 27b, 27",5,Small
679b90bb0fed906979ea2a1f,"8c, 20biia, 20",3,Small
679b911d0fed905a0bea2da1,"20biia, 20",2,Small
679baa780fed90e050ead93a,"8c, 20biic, 20, 29",4,Commercial
679bac59da17af708fb7e89e,27,1,Small
679bae450fed90714eeaebfc,"8c, 20biia, 20, 27b, 27",5,Small
679bd1cecd45503db227c544,"8c, 20biia, 20",3,Small
679c7168f218b66743044cca,"8c, 20biic, 20, 29",4,Commercial
679c7e9897916f128134976c,"8c, 20biib, 20",3,Intermediate
679ca2190fed909fa004733a,"8c, 20biib, 20, 29",4,Intermediate
